Flight_id,Airline,Flight_Number,Route,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,FlightDuration_minutes,Delay_Minutes,Early_minutes,Late_Minute,Cancelled,Cancellation_Reason,Passenger_Count,Ticket_Price,Aircraft_Type,Distance_km,On_Time_Percent,Class,Loyalty_Member,Baggage_Allowance,Fuel_Surcharge,Gate,Terminal,Crew_Size
1378,Qatar Airways,3107,DXB - AMS,DXB,AMS,2021-04-03 20:33,2021-04-04 3:25,412,53,0,53,No,,105,806.05,CRJ900,8288,92.9,First,Yes,1pc,20.66,G29,T1,9
1379,Air France,199,LOS - IST,LOS,IST,2020-11-15 9:39,2020-11-15 13:17,218,-10,10,0,No,,5,162.08,A380,10713,88.73,First,No,No,19.88,U6,T4,17
1380,Delta Airlines,8155,DOH - AMS,DOH,AMS,2022-03-06 6:22,2022-03-06 14:05,463,64,0,64,No,,286,594.28,A380,3461,94.51,First,No,No,43.66,I17,T2,6
1381,Ethiopian Airlines,1246,DOH - FRA,DOH,FRA,2021-09-04 21:39,2021-09-05 7:14,575,10,0,10,No,,47,208.43,A350,12288,88.29,Economy,Yes,20kg,10.44,A40,T3,5
1382,Delta Airlines,3253,SIN - FRA,SIN,FRA,2021-06-23 1:01,2021-06-23 8:04,423,38,0,38,No,,28,179.97,A350,14527,93.56,Economy,No,20kg,19.92,Y10,T4,6
1383,Lufthansa,953,CDG - LAX,CDG,LAX,2025-02-14 14:07,2025-02-14 21:28,441,11,0,11,No,,255,396.19,A350,1923,100,Economy,No,1pc,31.56,V32,T3,6
1384,Turkish Airlines,2418,FRA - IST,FRA,IST,2021-04-19 22:47,2021-04-20 8:38,591,77,0,77,No,,90,411.64,B737,5646,71.65,Business,Yes,2pc,26.04,F31,UNKNOWN,20
1385,Delta Airlines,3445,CDG - DXB,CDG,DXB,2025-07-29 14:17,2025-07-29 17:48,211,34,0,34,No,,267,564.20,B777,13610,100,Economy,No,No,32.14,V24,None,6
1386,United Airlines,1603,JFK - LOS,JFK,LOS,2021-07-04 8:58,2021-07-04 20:05,667,37,0,37,No,,152,399.79,A320,6006,89.39,Business,Yes,1pc,13.19,J29,T2,12
1387,Lufthansa,2945,AMS - LOS,AMS,LOS,2025-05-04 23:15,2025-05-05 10:31,676,-7,7,0,No,,236,328.95,B737,10761,94.74,Economy,Yes,20kg,36.22,W3,T1,4
1388,Delta Airlines,9809,FRA - LOS,FRA,LOS,2024-03-15 4:02,2024-03-15 12:01,479,-3,3,0,No,,197,89.14,B737,11092,80.98,Business,Yes,20kg,16.65,N28,T1,8
1389,Emirates,3448,SIN - AMS,SIN,AMS,2024-10-17 11:09,2024-10-17 14:05,176,20,0,20,No,,212,362.57,CRJ900,UNKNOWN,79.19,Business,Yes,20kg,25.45,Z22,T4,16
1390,Emirates,3971,LAX - DOH,LAX,DOH,2024-12-05 8:16,2024-12-05 17:47,571,-32,32,0,No,,36,261.24,CRJ900,14833,90.03,Business,No,2pc,54.01,D22,T3,UNKNOWN
1391,Singapore Airlines,8413,ORD - LOS,ORD,LOS,2023-10-26 16:48,2023-10-27 3:25,637,89,0,89,No,,93,37.11,B777,3105,81.7,First,Yes,1pc,28.79,J17,T3,17
1392,Qatar Airways,1380,SIN - LOS,SIN,LOS,2025-10-17 4:59,2025-10-17 11:33,394,54,0,54,No,,193,123.00,B777,10371,100,Business,No,20kg,33.51,O49,T1,13
1393,Delta Airlines,7083,SIN - LOS,SIN,LOS,2024-10-19 19:33,2024-10-20 3:30,477,16,0,16,No,,45,342.12,B777,5479,73.58,First,No,No,35.54,UNKNOWN,UNKNOWN,18
1395,Singapore Airlines,5203,FRA - LOS,FRA,LOS,2025-05-27 19:16,2025-05-28 2:26,430,0,0,0,No,,104,686.46,A380,11934,60.45,Economy,Yes,20kg,29.73,N44,T4,5
1397,Singapore Airlines,3336,LHR - ORD,LHR,ORD,2022-10-01 4:09,2022-10-01 9:14,305,35,0,35,No,,121,206.63,A320,4259,92.96,Business,No,1pc,28.88,E8,T1,5
1398,Lufthansa,4112,CDG - FRA,CDG,FRA,2025-05-02 16:43,2025-05-03 4:19,696,-66,66,0,No,,54,275.50,CRJ900,13688,89.68,Economy,No,1pc,11.34,G20,T3,19
1399,British Airways,7047,IST - FRA,IST,FRA,2022-09-09 5:01,2022-09-09 10:28,327,0,0,0,No,,293,140.72,UNKNOWN,9357,72.24,Economy,Yes,1PC,34.88,L22,T4,19
1400,British Airways,2990,AMS - ATL,AMS,ATL,2021-04-14 0:11,2021-04-14 11:53,702,-16,16,0,No,,202,507.55,A320,6649,100,UNKNOWN,UNKNOWN,20kg,59.2,W43,UNKNOWN,13
1401,British Airways,4179,LHR - SIN,LHR,SIN,2023-09-28 7:05,2023-09-28 12:01,296,14,0,14,No,,90,777.52,CRJ900,786,92.4,Economy,Yes,23kg,31.77,Z43,UNKNOWN,15
1402,Turkish Airlines,5066,NBO - JFK,NBO,JFK,2020-07-31 3:47,2020-07-31 13:36,589,16,0,16,No,,225,211.49,A380,3441,64.48,Business,No,UNKNOWN,33.4,M4,T3,12
1403,Turkish Airlines,4775,JFK - LOS,JFK,LOS,2023-12-27 21:17,2023-12-28 7:28,611,94,0,94,No,,170,111.59,A320,9755,77.33,Business,No,1pc,14.48,K8,T2,20
1404,United Airlines,9544,FRA - LOS,FRA,LOS,2023-10-05 21:25,2023-10-05 22:45,80,11,0,11,No,,201,551.30,A350,1164,100,Business,Yes,20kg,21.84,E30,UNKNOWN,UNKNOWN
1405,American Airlines,7444,CDG - LOS,CDG,LOS,2025-05-15 15:29,2025-05-16 1:08,579,78,0,78,No,,152,413.61,B737,3688,85.28,Business,No,UNKNOWN,38.95,Z30,T1,8
1406,Qatar Airways,7983,LAX - JFK,LAX,JFK,2025-01-11 11:27,2025-01-11 22:25,658,20,0,20,No,,297,76.70,CRJ900,4969,84.99,Business,No,23kg,35.68,M17,T3,8
1407,United Airlines,1410,ORD - IST,ORD,IST,2020-06-23 12:29,2020-06-23 18:26,357,10,0,10,No,,19,71.12,B737,9296,82.35,Business,No,23kg,38.09,F26,T2,18
1408,United Airlines,5991,SIN - CDG,SIN,CDG,2022-12-29 10:42,2022-12-29 20:27,585,-28,28,0,No,,298,317.66,A320,7234,79.06,Business,No,20kg,28.91,Q45,UNKNOWN,14
1409,Lufthansa,6624,ORD - DOH,ORD,DOH,2024-04-25 5:46,2024-04-25 12:19,393,29,0,29,No,,163,362.68,A380,7443,71.49,Economy,Yes,No,31.23,P38,UNKNOWN,11
1410,Qatar Airways,6288,SIN - CDG,SIN,CDG,2020-08-18 12:03,2020-08-18 13:04,61,15,0,15,No,,32,279.01,B777,14131,100,UNKNOWN,Yes,1pc,31.2,T12,UNKNOWN,20
1411,Emirates,7812,JFK - ORD,JFK,ORD,2023-12-05 14:00,2023-12-05 19:52,352,22,0,22,No,,201,287.95,B777,14658,100,First,Yes,1pc,29.27,Y38,T2,5
1412,Emirates,7331,DXB - JFK,DXB,JFK,2023-11-05 1:08,2023-11-05 11:20,612,-11,11,0,No,,205,239.85,A350,6682,95.98,Economy,Yes,20kg,32.42,T47,T3,7
1413,South African Airways,8378,IST - JFK,IST,JFK,2020-06-25 18:01,2020-06-26 3:22,561,-9,9,0,No,,8,544.18,A380,6216,82.51,Business,No,20kg,10.74,E40,UNKNOWN,19
1414,Lufthansa,7201,AMS - LOS,AMS,LOS,2023-02-19 15:04,2023-02-19 22:24,440,-108,108,0,No,,31,204.91,CRJ900,14182,UNKNOWN,Business,Yes,23kg,45.36,J7,T2,5
1415,American Airlines,2653,SIN - CDG,SIN,CDG,2022-06-10 22:00,2022-06-11 9:22,682,20,0,20,No,,201,320.60,A350,3532,73.39,First,Yes,20kg,19.07,X17,T1,UNKNOWN
1416,KLM,424,ORD - NBO,ORD,NBO,2025-06-25 21:48,2025-06-26 7:11,563,30,0,30,No,,199,560.96,A320,13220,91.85,Economy,No,1pc,33.22,D9,T2,7
1417,Turkish Airlines,6349,ORD - NBO,ORD,NBO,2020-10-07 12:59,2020-10-07 17:49,290,94,0,94,No,,74,393.53,A380,5524,100,Business,Yes,No,25.45,U6,UNKNOWN,9
1418,Emirates,7102,LOS - ORD,LOS,ORD,2025-03-25 18:20,2025-03-25 20:43,143,96,0,96,No,,60,833.68,A320,1428,100,Business,No,1pc,32.45,U9,UNKNOWN,7
1419,Ethiopian Airlines,1463,DOH - SIN,DOH,SIN,2025-01-19 17:48,2025-01-19 20:57,189,8,0,8,No,,27,746.13,A380,14758,99.93,Economy,No,No,22.25,J17,T2,19
1420,American Airlines,5018,DXB - IST,DXB,IST,2024-04-24 9:43,2024-04-24 13:07,204,-18,18,0,No,,183,68.78,A320,5368,UNKNOWN,Business,No,No,51.47,P35,UNKNOWN,9
1421,Ethiopian Airlines,9851,CDG - LHR,CDG,LHR,2023-04-09 13:05,2023-04-09 14:32,87,38,0,38,No,,39,11.61,A320,4268,82.22,First,Yes,1pc,27.39,T2,UNKNOWN,10
1422,Qatar Airways,8901,DXB - SIN,DXB,SIN,2023-12-08 14:16,2023-12-08 16:21,125,0,0,0,No,,199,509.14,A380,4438,80.19,UNKNOWN,UNKNOWN,No,38.99,H20,T4,8
1423,United Airlines,2978,DOH - ATL,DOH,ATL,2020-05-07 10:52,2020-05-07 16:12,320,25,0,25,No,,228,249.56,A350,8290,72.26,Business,Yes,20kg,22.83,S48,T3,8
1424,Air France,4315,LHR - ATL,LHR,ATL,2023-10-29 6:34,2023-10-29 15:02,508,-17,17,0,No,,261,185.94,UNKNOWN,4860,77.95,UNKNOWN,No,No,16.07,F10,T4,20
1425,Singapore Airlines,6333,NBO - IST,NBO,IST,2024-11-11 1:48,2024-11-11 9:51,483,0,0,0,No,,236,116.40,B737,3508,96.19,Business,No,2pc,19.35,U39,T1,20
1426,Singapore Airlines,4740,IST - AMS,IST,AMS,2025-02-22 16:30,2025-02-22 22:16,346,46,0,46,No,,55,15.16,CRJ900,217,80.01,Business,UNKNOWN,1pc,57.36,H38,T4,9
1427,Turkish Airlines,9310,CDG - CDG,CDG,CDG,2024-04-06 16:39,2024-04-06 17:48,69,25,0,25,No,,104,467.56,A320,1914,100,Economy,Yes,23kg,39.59,K11,T2,6
1428,Kenya Airways,7978,LOS - JFK,LOS,JFK,2021-04-13 17:01,2021-04-14 4:30,689,55,0,55,No,,186,81.06,A320,2998,100,Economy,YES,2pc,17.46,S36,T4,4
1429,Lufthansa,1278,LOS - IST,LOS,IST,2020-07-11 5:38,2020-07-11 11:07,329,7,0,7,No,,100,401.81,UNKNOWN,1129,UNKNOWN,UNKNOWN,Yes,UNKNOWN,8.96,L50,T1,UNKNOWN
1430,Delta Airlines,5559,LOS - ATL,LOS,ATL,2023-10-31 17:26,2023-11-01 4:17,651,-26,26,0,No,,243,350.95,B777,7707,88.35,First,NO,20kg,30.31,Y38,UNKNOWN,8
1431,Turkish Airlines,3306,IST - NBO,IST,NBO,2020-09-19 0:02,2020-09-19 5:18,316,0,0,0,No,,186,217.93,CRJ900,12693,73.98,Economy,No,20kg,40.8,S44,UNKNOWN,20
1432,KLM,2635,AMS - ORD,AMS,ORD,2024-04-16 13:54,2024-04-16 17:06,192,25,0,25,No,,81,410.49,B777,13740,83.63,Business,Yes,2pc,26.7,T24,T4,4
1433,American Airlines,3206,SIN - ATL,SIN,ATL,2025-06-30 10:43,2025-06-30 16:18,335,69,0,69,No,,247,240.29,A350,11917,77.85,Business,No,20kg,30.72,L27,T2,16
1435,Delta Airlines,310,ORD - FRA,ORD,FRA,2020-05-01 14:38,2020-05-01 20:50,372,15,0,15,No,,162,649.35,A320,3599,83.02,Business,No,23kg,41.93,Y27,T2,12
1436,Qatar Airways,6231,LOS - FRA,LOS,FRA,2023-09-22 1:37,2023-09-22 7:20,343,17,0,17,No,,278,69.36,A320,9043,69.14,Economy,Yes,20kg,32.11,UNKNOWN,UNKNOWN,4
1437,Qatar Airways,8151,DOH - ATL,DOH,ATL,2023-09-27 5:39,2023-09-27 8:39,180,40,0,40,No,,200,313.03,B737,1658,97.31,Business,No,23kg,36.5,N30,UNKNOWN,19
1438,Singapore Airlines,UNKNOWN,LOS - CDG,LOS,CDG,2024-06-16 5:23,2024-06-16 8:09,166,0,0,0,No,,225,369.88,CRJ900,14228,91.93,Business,No,23kg,31.48,R22,UNKNOWN,4
1439,KLM,6912,LOS - AMS,LOS,AMS,2024-06-12 2:55,2024-06-12 7:18,263,58,0,58,No,,235,184.93,B737,234,52.69,Business,Yes,1pc,23.78,H44,T4,UNKNOWN
1440,KLM,6565,DXB - NBO,DXB,NBO,2025-03-09 14:23,2025-03-09 18:07,224,1,0,1,No,,240,496.95,A320,2095,93.3,Economy,Yes,23kg,30.03,UNKNOWN,T3,5
1441,Singapore Airlines,6213,CDG - ORD,CDG,ORD,2021-05-08 4:58,2021-05-08 11:02,364,-116,116,0,No,,31,57.55,B737,250,78.91,Economy,Yes,No,35.3,X15,T2,14
1442,American Airlines,6392,ORD - AMS,ORD,AMS,2023-02-04 14:11,2023-02-04 23:27,556,-17,17,0,Yes,,171,322.45,A320,4280,82.28,Business,Yes,23kg,22.39,S30,T2,10
1443,Singapore Airlines,8120,SIN - ORD,SIN,ORD,2023-03-04 9:51,2023-03-04 21:22,691,0,0,0,No,,184,55.25,B777,10587,100,FIRST,Yes,2pc,18.03,G10,UNKNOWN,12
1444,Ethiopian Airlines,1267,ATL - AMS,ATL,AMS,2023-06-24 0:03,2023-06-24 7:09,426,61,0,61,No,,299,317.66,B777,14379,81.31,Economy,Yes,1pc,39.38,P1,T3,16
1445,Kenya Airways,6797,DOH - LAX,DOH,LAX,2022-11-17 6:28,2022-11-17 17:47,679,10,0,10,No,,18,305.99,A320,290,90.25,Business,UNKNOWN,No,32.09,Y27,T3,7
1446,Turkish Airlines,2139,DOH - LAX,DOH,LAX,2025-01-31 13:36,2025-01-31 20:09,393,-45,45,0,No,,45,365.55,B737,2694,85.2,Business,Yes,2pc,30.79,UNKNOWN,T2,16
1447,Delta Airlines,6404,DOH - NBO,DOH,NBO,2020-06-11 16:39,2020-06-12 4:20,701,31,0,31,No,,93,488.75,CRJ900,14078,83.77,Business,No,No,35.87,C30,UNKNOWN,13
1448,Kenya Airways,9366,ORD - LAX,ORD,LAX,2025-05-14 2:18,2025-05-14 11:48,570,12,0,12,No,,300,489.96,B737,4121,86.6,Economy,Yes,23kg,18.9,Y45,T2,11
1449,South African Airways,2760,JFK - IST,JFK,IST,2025-07-04 2:35,2025-07-04 8:27,352,73,0,73,No,,196,634.34,UNKNOWN,4412,73.97,Business,No,20kg,12.35,A43,T1,17
1450,Kenya Airways,3282,CDG - NBO,CDG,NBO,2022-11-05 17:15,2022-11-05 18:34,79,-14,14,0,No,,49,383.52,B777,1786,100,Business,Yes,2pc,25.24,B5,UNKNOWN,19
1451,Delta Airlines,4282,ATL - JFK,ATL,JFK,2022-10-21 7:31,2022-10-21 8:31,60,-20,20,0,No,,149,521.59,A380,12790,74.35,Business,Yes,20kg,8.83,C48,T3,9
1452,Lufthansa,5811,LHR - DOH,LHR,DOH,2020-10-20 14:52,2020-10-20 17:50,178,-5,5,0,No,,281,619.96,A380,6835,58.31,First,Yes,1pc,33.02,A3,T3,7
1453,British Airways,UNKNOWN,CDG - DOH,CDG,DOH,2024-09-29 12:45,2024-09-29 14:19,94,-60,60,0,No,,93,842.34,A380,357,77.36,Economy,Yes,UNKNOWN,12.31,U21,T2,13
1454,Delta Airlines,8105,AMS - AMS,AMS,AMS,2025-10-08 15:37,2025-10-08 19:54,257,0,0,0,No,,244,640.34,A320,9985,70.53,Business,Yes,20kg,39.49,L37,T4,9
1455,Qatar Airways,6132,DXB - LOS,DXB,LOS,2023-04-16 0:18,2023-04-16 9:22,544,12,0,12,No,,4,251.94,A320,11428,91.12,Business,No,20kg,44.41,R3,T3,9
1456,British Airways,1045,DXB - JFK,DXB,JFK,2022-06-01 19:32,2022-06-01 21:30,118,9,0,9,No,,25,387.44,A380,10268,86.01,Economy,No,20kg,15.57,UNKNOWN,T2,20
1457,Turkish Airlines,6413,DXB - LOS,DXB,LOS,2022-02-21 22:10,2022-02-22 1:50,220,100,0,100,No,,65,295.87,A350,602,86.21,Business,No,1pc,32.89,Q24,T3,18
1458,United Airlines,7047,IST - LHR,IST,LHR,2025-08-01 20:57,2025-08-02 1:22,265,88,0,88,No,,293,268.69,A380,9650,90.83,Economy,No,2pc,48.58,P47,T3,16
1459,Qatar Airways,4143,ORD - LOS,ORD,LOS,2025-02-15 12:37,2025-02-15 13:48,71,-15,15,0,No,,126,327.30,B737,7802,68.83,First,No,No,25.28,Z1,T4,7
1460,British Airways,4070,DXB - FRA,DXB,FRA,2021-04-12 4:38,2021-04-12 13:47,549,0,0,0,No,,111,607.15,A320,5893,73.26,First,Yes,2pc,36.11,I9,T2,10
1461,Ethiopian Airlines,7927,LOS - CDG,LOS,CDG,2022-11-01 17:16,2022-11-01 22:51,335,-66,66,0,No,,53,32.17,B777,8212,95.99,Business,Yes,23kg,53.93,J37,T1,4
1462,Emirates,665,AMS - NBO,AMS,NBO,2020-09-10 5:13,2020-09-10 10:14,301,11,0,11,No,,108,149.49,B737,11739,100,Economy,Yes,2pc,13.23,Q8,UNKNOWN,7
1464,Kenya Airways,2522,SIN - AMS,SIN,AMS,2021-03-15 9:39,2021-03-15 12:44,185,0,0,0,No,,260,218.10,A320,13415,89.64,Economy,No,2pc,51.72,J35,T2,16
1465,KLM,7562,FRA - ORD,FRA,ORD,2022-08-21 20:33,2022-08-22 2:38,365,78,0,78,No,,99,545.18,A350,5992,71.15,First,No,2pc,54.36,V16,T2,17
1466,Air France,2514,SIN - LAX,SIN,LAX,2025-07-31 6:59,2025-07-31 11:03,244,4,0,4,No,,241,296.45,B737,2064,79.73,First,Yes,20kg,31.32,B12,T2,5
1467,South African Airways,4266,AMS - SIN,AMS,SIN,2025-08-19 4:22,2025-08-19 6:00,98,41,0,41,No,,134,137.05,B777,14726,80.1,Business,No,23kg,10.33,M25,UNKNOWN,5
1468,Turkish Airlines,4153,IST - FRA,IST,FRA,2023-05-02 18:30,2023-05-02 23:12,282,-22,22,0,No,,215,16.40,B737,6762,73.92,Economy,No,20kg,45.9,H27,UNKNOWN,9
1470,British Airways,9575,IST - DXB,IST,DXB,2025-01-22 17:29,2025-01-23 2:43,554,1,0,1,No,,80,501.99,A320,1582,81.8,Economy,No,23kg,34.49,D18,UNKNOWN,5
1471,Emirates,302,LHR - JFK,LHR,JFK,2022-08-19 20:05,2022-08-20 0:02,237,61,0,61,No,,127,256.71,A380,502,92.02,Economy,Yes,1pc,22.47,O37,T4,14
1472,KLM,2012,LHR - ATL,LHR,ATL,2024-10-02 12:15,2024-10-02 20:22,487,-40,40,0,No,,222,303.75,A320,8370,80.92,ECONOMY,Yes,1pc,15.03,D17,T3,8
1473,KLM,6615,NBO - DXB,NBO,DXB,2022-10-17 12:59,2022-10-17 20:22,443,31,0,31,No,,147,382.73,A350,4471,56.11,Business,No,1pc,35.67,U47,UNKNOWN,20
1475,Qatar Airways,8595,SIN - NBO,SIN,NBO,2025-10-30 12:12,2025-10-30 18:47,395,-22,22,0,No,,255,308.49,A320,14876,86.03,First,No,No,17.24,T7,T4,5
1476,American Airlines,3193,IST - IST,IST,IST,2024-06-23 10:43,2024-06-23 17:57,434,61,0,61,No,,246,345.48,A320,10017,90.31,Business,Yes,2pc,33.72,UNKNOWN,T1,20
1477,Turkish Airlines,2816,LOS - DOH,LOS,DOH,2025-06-30 3:06,2025-06-30 9:46,400,-38,38,0,No,,69,183.74,B777,4798,95.99,Economy,No,23kg,UNKNOWN,C31,T1,12
1478,Ethiopian Airlines,7093,JFK - CDG,JFK,CDG,2025-09-14 0:49,2025-09-14 3:57,188,42,0,42,No,,34,390.78,A380,3859,82.58,Economy,No,20kg,45.58,Y14,UNKNOWN,14
1479,Delta Airlines,4243,ATL - NBO,ATL,NBO,2023-08-08 11:28,2023-08-08 18:19,411,7,0,7,No,,269,462.57,CRJ900,13046,82.05,First,No,23kg,35.75,P48,T4,6
1480,British Airways,5051,DXB - JFK,DXB,JFK,2024-04-28 19:38,2024-04-29 2:35,417,-53,53,0,No,,136,320.33,B737,9866,89.9,First,Yes,20kg,34.09,F8,UNKNOWN,UNKNOWN
1483,American Airlines,6371,LHR - IST,LHR,IST,2023-01-31 13:14,2023-01-31 15:39,145,66,0,66,No,,32,499.43,B737,11200,97.91,Business,No,23kg,53.84,V19,UNKNOWN,4
1484,KLM,9702,ATL - AMS,ATL,AMS,2022-08-17 14:43,2022-08-17 18:37,234,0,0,0,No,,180,395.75,B777,11768,82.72,Business,Yes,20kg,44.24,C45,T1,5
1485,British Airways,5145,DOH - LHR,DOH,LHR,2021-07-14 1:22,2021-07-14 5:34,252,20,0,20,No,,211,358.07,CRJ900,14812,78.3,Economy,No,UNKNOWN,27.02,C28,UNKNOWN,17
1486,South African Airways,1556,LOS - LHR,LOS,LHR,2022-11-27 17:24,2022-11-27 20:22,178,74,0,74,No,,242,504.93,B737,6731,85.22,Economy,No,23kg,27.85,R36,UNKNOWN,11
1487,United Airlines,9481,LAX - IST,LAX,IST,2021-08-19 12:56,2021-08-19 21:02,486,-3,3,0,No,,186,127.25,A380,1427,91.54,Business,No,2pc,29.92,A6,T1,18
1488,United Airlines,2438,ATL - LAX,ATL,LAX,2021-03-03 9:36,2021-03-03 12:29,173,-42,42,0,No,,285,576.29,A320,10798,79.09,First,Yes,2pc,32.33,E1,T2,12
1489,Air France,4507,CDG - LOS,CDG,LOS,2021-04-26 9:32,2021-04-26 12:56,204,24,0,24,NO,,80,121.36,A320,2515,100,First,No,23kg,38,V20,T4,6
1490,British Airways,3532,AMS - CDG,AMS,CDG,2020-08-27 17:50,2020-08-28 3:47,597,79,0,79,No,,79,271.17,B737,2250,74.63,Business,Yes,No,27.83,W20,T3,17
1491,Emirates,6620,JFK - LAX,JFK,LAX,2022-07-07 23:51,2022-07-08 11:38,707,7,0,7,No,,112,70.91,CRJ900,11496,72.82,Economy,NO,20kg,32.31,UNKNOWN,UNKNOWN,19
1492,Air France,5147,FRA - CDG,FRA,CDG,2020-11-10 5:36,2020-11-10 11:38,362,0,0,0,No,,188,336.97,B777,2967,100,First,Yes,23kg,32.14,S21,T1,8
1493,KLM,205,JFK - ATL,JFK,ATL,2024-04-26 8:05,2024-04-26 18:52,647,22,0,22,No,,185,439.66,A320,7838,70.87,Business,No,2pc,38.44,G49,T2,7
1494,Kenya Airways,2859,SIN - CDG,SIN,CDG,2024-08-04 0:13,2024-08-04 6:57,404,38,0,38,No,,66,85.91,B737,11501,74.59,First,No,23kg,30.89,UNKNOWN,T2,11
1495,Turkish Airlines,8156,LHR - IST,LHR,IST,2024-06-23 21:02,2024-06-23 22:02,60,8,0,8,No,,279,427.16,A320,13963,94.35,Economy,Yes,20kg,26.85,H14,UNKNOWN,18
1496,EMIRATES,125,LHR - NBO,LHR,NBO,2020-04-27 6:39,2020-04-27 10:05,206,71,0,71,No,,165,477.83,UNKNOWN,14643,100,First,Yes,1pc,37.99,Y7,UNKNOWN,6
1497,British Airways,1867,SIN - CDG,SIN,CDG,2025-08-18 13:01,2025-08-18 18:47,346,-17,17,0,No,,284,480.70,CRJ900,7473,100,First,No,23kg,31.59,V30,T4,12
1498,TURKISH AIRLINES,1244,ATL - DOH,ATL,DOH,2022-11-12 6:58,2022-11-12 18:51,713,3,0,3,No,,251,440.90,A380,2366,100,Business,No,No,8.64,T21,T4,9
1499,Ethiopian Airlines,6945,IST - SIN,IST,SIN,2025-04-04 3:45,2025-04-04 5:37,112,26,0,26,No,,13,104.30,A320,7270,70.26,First,No,1pc,26.5,S11,T4,12
1500,British Airways,8700,LOS - DXB,LOS,DXB,2021-02-11 3:43,2021-02-11 9:46,363,30,0,30,No,,223,325.71,A380,1914,96.74,Economy,Yes,1pc,24.83,L48,T3,18
1501,Emirates,6929,LOS - FRA,LOS,FRA,2025-01-29 13:55,2025-01-29 16:03,128,16,0,16,No,,99,420.47,A350,505,76.42,First,Yes,20kg,31.47,L21,T1,17
1502,American Airlines,7160,CDG - IST,CDG,IST,2021-04-24 5:55,2021-04-24 16:56,661,0,0,0,No,,77,350.49,A320,4600,89.17,ECONOMY,Yes,20kg,10.5,V10,UNKNOWN,5
1503,Lufthansa,2895,FRA - DOH,FRA,DOH,2021-05-19 2:01,2021-05-19 6:40,279,108,0,108,No,,75,435.11,A350,12988,100,Business,Yes,20kg,15.08,Z17,T4,11
1504,South African Airways,2990,LHR - NBO,LHR,NBO,2021-07-15 20:51,2021-07-16 7:25,634,5,0,5,No,,280,163.59,B777,10819,100,First,No,1pc,20.47,V15,T4,11
1505,KLM,6238,NBO - SIN,NBO,SIN,2025-04-25 0:01,2025-04-25 10:45,644,19,0,19,No,,90,119.02,A380,13169,70.6,First,No,2pc,30.64,Z23,UNKNOWN,11
1506,Qatar Airways,3153,LOS - SIN,LOS,SIN,2021-05-29 7:29,2021-05-29 11:09,220,39,0,39,No,,114,93.39,B777,14244,92.34,First,UNKNOWN,20kg,UNKNOWN,A39,T2,13
1507,Kenya Airways,2300,FRA - DXB,FRA,DXB,2023-09-21 19:17,2023-09-21 21:45,148,-10,10,0,No,,120,265.95,A320,816,85.49,Business,No,23kg,UNKNOWN,N49,UNKNOWN,6
1508,Turkish Airlines,3344,IST - JFK,IST,JFK,2020-05-15 17:56,2020-05-16 4:40,644,17,0,17,No,,182,762.41,CRJ900,2975,62.9,Business,Yes,20kg,23.28,R38,UNKNOWN,10
1509,American Airlines,8070,LOS - FRA,LOS,FRA,2023-06-30 11:50,2023-06-30 22:38,648,-12,12,0,No,,73,269.58,B737,12064,91.91,First,Yes,1pc,29.52,A18,UNKNOWN,10
1510,American Airlines,3081,SIN - LAX,SIN,LAX,2023-02-05 20:07,2023-02-05 23:45,218,31,0,31,Yes,,278,422.93,B777,6451,92.76,First,No,No,20.69,J9,UNKNOWN,UNKNOWN
1511,KLM,1906,JFK - LAX,JFK,LAX,2022-01-07 23:32,2022-01-08 5:55,383,25,0,25,No,,269,131.69,B777,12416,89.81,Business,Yes,No,36.4,T40,T3,6
1512,KLM,7483,JFK - LOS,JFK,LOS,2023-10-12 1:51,2023-10-12 13:00,669,-26,26,0,No,,254,262.98,B777,14115,85.2,Business,Yes,No,22.43,J45,T1,18
1513,Qatar Airways,UNKNOWN,DXB - LAX,DXB,LAX,2025-03-12 1:17,2025-03-12 8:37,440,-18,18,0,No,,53,474.88,B737,3150,75.05,Business,No,1pc,33.28,M29,T4,4
1514,Qatar Airways,3582,DXB - LHR,DXB,LHR,2022-06-04 5:45,2022-06-04 8:26,161,-39,39,0,No,,191,435.67,B777,8772,90,Business,No,1pc,28.85,I17,T1,UNKNOWN
1515,Emirates,3141,JFK - ATL,JFK,ATL,2023-10-26 18:29,2023-10-27 3:42,553,-13,13,0,No,,99,48.80,B737,10844,78.19,First,Yes,2pc,18.51,G31,UNKNOWN,10
1516,Qatar Airways,3392,IST - JFK,IST,JFK,2021-12-28 0:31,2021-12-28 12:14,703,-87,87,0,No,,179,468.88,A320,5152,91.74,First,Yes,1pc,28.59,G33,T3,10
1517,Qatar Airways,1066,JFK - DOH,JFK,DOH,2024-07-17 2:45,2024-07-17 13:58,673,2,0,2,No,,209,239.80,CRJ900,14149,75.28,Business,Yes,23kg,34.57,M50,T4,20
1518,Turkish Airlines,3093,LOS - ATL,LOS,ATL,2022-01-13 1:41,2022-01-13 2:59,78,-6,6,0,No,,153,245.04,CRJ900,13228,83.68,Business,No,UNKNOWN,44.14,J15,T4,20
1519,Kenya Airways,3243,LHR - IST,LHR,IST,2022-08-19 11:35,2022-08-19 20:08,513,21,0,21,No,,248,430.97,A350,6954,93.38,First,Yes,23kg,46.44,K36,T1,7
